user_id,movie_id,user_score,score_time
36901,3243,2.1,2024-10-21
41990,581,6.9,2025-04-15
45741,2204,7.5,2021-04-26
2332,2801,2.4,2024-04-06
3310,5100,6.6,2022-11-01
34957,7036,1.2,2025-12-28
22169,4491,4.9,2021-09-21
20404,119,3.6,2023-12-06
45469,3746,10.0,2024-02-21
22004,1495,9.3,2021-02-05
6954,3807,2.3,2022-07-21
48769,6711,9.3,2022-05-23
21145,4796,4.8,2025-05-21
6200,7625,6.2,2021-07-02
33877,6601,5.8,2022-10-05
40377,4633,7.5,2024-03-06
42331,3123,4.0,2022-01-20
26894,4529,1.6,2021-07-01
7178,4274,4.8,2023-12-20
25051,2351,5.9,2022-08-04
45878,1075,6.0,2023-06-24
18044,2521,8.1,2025-07-28
38924,6139,1.4,2023-09-09
2007,7300,9.9,2020-02-17
1732,6006,9.9,2025-09-19
14398,617,1.9,2023-07-08
37770,4572,4.1,2022-10-23
34242,189,6.3,2023-04-16
7395,7884,4.4,2024-11-09
25771,2592,5.4,2024-09-26
25264,3112,3.9,2022-07-24
49515,4191,7.4,2022-02-26
28964,3616,4.3,2024-02-20
41246,7105,4.9,2022-08-11
40147,3365,6.2,2022-11-28
35097,7494,9.7,2024-05-11
13487,31,6.8,2020-04-14
21951,4015,1.9,2022-12-24
43311,1108,3.9,2020-01-27
2608,4616,4.8,2025-07-08
4389,539,7.7,2023-03-18
18680,7336,5.0,2020-02-26
3165,3989,6.9,2025-12-18
35963,875,8.6,2025-11-10
42083,4762,1.9,2025-01-02
25317,124,7.9,2023-08-18
46440,4998,7.7,2020-01-08
37775,4364,8.4,2021-06-27
47996,6276,9.6,2025-05-12
7244,3845,3.8,2023-04-10
25526,3960,4.9,2023-01-25
30499,4590,3.4,2024-06-27
18896,2759,3.9,2024-06-24
25295,517,4.0,2020-06-04
34606,3727,8.8,2021-05-14
16656,7520,1.6,2024-08-14
46336,1604,2.8,2020-01-05
1274,6805,6.5,2021-08-23
30657,6949,7.9,2025-11-01
2186,5463,7.3,2023-06-27
22444,2274,1.4,2021-02-24
8413,5945,5.1,2024-08-25
2880,2824,2.7,2022-02-14
14853,6624,9.9,2024-10-25
9875,1171,10.0,2020-01-19
4127,2091,1.5,2022-05-02
4057,6385,7.0,2023-01-27
14033,5918,8.3,2023-05-04
49320,804,3.9,2025-12-07
10816,152,7.2,2022-02-13
25704,1299,2.7,2021-11-27
43283,1000,2.2,2025-01-21
10577,2949,9.3,2022-03-01
4554,1097,6.8,2022-11-14
37244,7,8.4,2025-10-05
43430,2357,5.8,2024-12-24
25901,2372,2.4,2022-05-20
37995,4874,4.4,2021-11-21
26452,2255,8.9,2023-05-23
45123,7940,1.1,2023-10-05
21722,7377,2.9,2024-04-22
21355,1007,3.3,2022-11-11
46648,5481,3.4,2025-04-10
31993,6716,1.9,2021-06-25
31560,959,8.6,2023-03-17
10372,5529,2.4,2023-10-01
9096,1883,8.5,2022-05-19
46159,3544,4.2,2022-03-03
46938,1862,5.1,2022-06-27
20497,1676,5.2,2024-03-02
18134,1500,7.4,2021-01-19
48091,5929,7.6,2024-07-19
4580,5220,6.8,2024-03-16
38196,7380,8.0,2024-06-23
5136,7845,1.1,2025-08-01
27645,387,5.5,2025-04-08
15849,1889,5.7,2020-08-05
42433,3774,3.2,2024-06-26
24690,5173,6.0,2023-01-26
37348,3597,5.2,2025-11-26
23745,702,5.2,2020-11-12
18774,2494,2.1,2024-02-01
47406,7175,4.9,2020-01-27
34817,4317,7.9,2022-06-27
33013,5473,4.7,2022-02-25
33668,2234,5.4,2025-01-05
7885,1630,9.7,2022-02-26
12279,6559,8.8,2024-09-23
36237,392,9.4,2021-02-10
47374,5642,1.7,2020-02-16
43728,4734,6.6,2025-10-19
38589,5756,3.0,2025-06-12
13264,2494,4.6,2020-11-27
18874,5645,7.1,2023-03-16
13785,4714,6.2,2021-09-08
8363,6780,5.6,2021-03-04
37120,5239,8.3,2023-08-17
8319,4609,7.1,2022-02-21
7657,2520,8.4,2020-12-02
30549,6089,9.4,2024-08-02
11049,3961,7.4,2023-12-02
36001,5233,4.6,2020-08-15
26243,1594,2.9,2025-12-16
43190,885,3.4,2022-02-21
46875,2848,4.6,2020-06-25
6046,704,7.7,2024-02-06
39581,3741,1.4,2020-10-27
43425,1455,8.3,2024-07-10
4744,7241,7.8,2024-06-20
33565,3949,5.5,2020-01-07
17654,1350,4.6,2025-05-19
38696,3437,2.0,2024-08-15
23901,5618,3.6,2023-12-24
25092,5477,2.0,2020-12-20
36757,4704,8.4,2023-12-13
983,4691,5.6,2023-05-12
9168,1343,3.2,2021-03-03
4061,2732,1.2,2020-05-03
17752,2244,5.7,2020-11-16
18174,555,7.8,2020-10-15
36518,4352,7.9,2022-03-09
44315,7554,2.9,2020-07-13
24249,3133,10.0,2020-08-21
35758,2751,6.1,2025-11-11
16698,4407,4.0,2024-12-27
45222,4136,4.5,2021-05-11
33788,4544,2.1,2025-01-06
34852,1639,5.4,2020-05-13
23529,1307,7.8,2021-04-17
9406,1691,4.7,2023-05-27
37017,6259,8.8,2023-02-02
21305,6391,5.3,2024-10-06
745,6849,9.1,2024-08-25
27238,7855,7.3,2022-01-25
18592,5696,1.5,2024-02-05
35894,5641,1.6,2021-01-05
31565,1344,8.2,2025-06-03
5017,3686,4.2,2021-07-18
29337,3752,2.7,2021-05-17
26510,1707,8.8,2021-06-10
41706,1041,9.8,2022-10-03
49863,1982,8.3,2022-06-25
9114,7177,7.5,2021-11-26
33678,674,1.0,2020-09-26
49999,1886,2.0,2021-12-23
11991,538,7.0,2021-02-22
43800,5123,4.7,2022-11-11
44040,1570,1.2,2020-09-01
45145,4178,7.7,2024-10-18
18131,2481,4.8,2023-11-17
49145,6394,6.9,2020-02-12
39460,5763,5.2,2025-06-23
24458,6108,1.2,2021-08-07
28310,1309,6.7,2023-04-15
31853,5805,8.1,2023-10-24
31253,4028,2.4,2024-08-19
16041,1429,9.0,2023-10-07
24109,5897,2.6,2021-05-11
7937,3340,4.8,2021-05-25
17515,5795,5.7,2022-09-16
28992,5252,3.8,2024-04-16
28014,5509,5.5,2024-06-22
1532,4603,7.5,2021-11-20
14265,2041,7.4,2023-08-18
35220,7287,9.3,2021-05-15
10610,7315,8.8,2023-03-01
36037,2587,9.9,2025-07-12
23689,7340,6.4,2021-11-27
4475,6175,4.6,2023-12-02
4276,6094,3.2,2020-12-25
29402,7696,3.2,2025-09-10
2715,2881,2.4,2020-07-20
36050,4185,7.5,2020-11-25
34683,6616,6.9,2020-11-21
31308,1121,3.6,2023-08-01
32972,5345,9.0,2021-12-19
30937,7328,6.0,2022-11-08
37005,1373,1.6,2021-08-03
4767,6066,1.6,2020-01-04
33400,6914,2.3,2021-05-23
30458,685,2.9,2022-04-05
1409,113,9.0,2023-01-08
35700,2371,8.0,2022-07-09
41996,6659,2.8,2025-06-24
27982,5048,3.2,2022-05-14
9723,5095,6.7,2024-10-03
19993,6817,8.8,2025-02-03
17797,2054,3.9,2021-09-18
13284,5644,5.7,2022-04-11
573,1626,9.0,2024-05-12
39402,3647,7.9,2024-10-21
16783,2917,9.0,2021-07-24
26355,5987,3.5,2023-10-01
8896,4447,7.2,2023-12-01
42393,1221,2.0,2021-06-26
44929,672,6.5,2024-12-15
27773,2180,3.7,2020-04-03
22983,2011,7.3,2022-05-17
28361,2658,2.3,2025-03-06
34279,6870,7.0,2024-05-25
21621,6266,7.4,2025-06-20
9284,1777,8.7,2023-08-20
18863,2345,7.2,2020-06-08
21363,2134,5.7,2021-12-24
21672,2959,8.1,2020-08-15
40549,6679,3.6,2020-03-03
39942,229,7.1,2020-11-02
39335,1444,7.5,2021-10-08
33632,5941,4.5,2021-01-02
29090,7346,9.9,2023-10-25
48942,378,4.2,2022-10-26
13963,2982,1.8,2021-03-12
24051,2214,3.7,2022-06-13
10563,5717,1.9,2022-07-13
39386,1235,4.1,2024-04-22
7188,7781,2.2,2025-01-20
40182,81,5.0,2022-01-15
48766,6570,8.0,2020-09-27
26957,5794,1.6,2020-12-21
12838,2973,6.1,2025-01-17
20576,5676,1.4,2025-12-25
26576,324,9.0,2021-03-19
45791,284,9.3,2022-01-03
14373,5058,5.4,2020-03-04
18601,921,7.9,2025-01-27
33749,4922,6.3,2022-09-25
17191,6926,4.1,2021-02-11
36236,1697,3.2,2022-11-03
16699,7103,7.8,2021-10-10
19720,3869,4.9,2025-03-26
8861,3179,9.3,2022-08-24
43732,6532,9.8,2024-11-23
17192,3220,2.9,2022-03-04
22622,342,6.0,2022-10-02
13374,2606,5.8,2024-03-27
6900,7229,8.8,2022-03-08
4920,329,7.2,2023-03-18
46186,1763,6.5,2025-06-09
25995,271,7.1,2021-01-07
10076,3470,4.5,2025-05-08
23905,6144,9.6,2023-03-28
16660,7449,1.5,2022-10-10
16071,3040,1.3,2023-04-25
24865,2952,4.7,2021-08-25
34747,3943,2.4,2024-05-27
15598,1478,5.9,2020-05-18
7297,6532,1.1,2025-07-02
3466,4586,5.1,2020-10-17
5311,4931,3.7,2022-10-05
34694,7282,2.8,2025-09-04
16829,2752,5.0,2024-08-10
7442,5801,8.7,2023-06-27
17193,6926,6.9,2022-08-20
29266,7090,2.4,2025-10-07
41388,3143,5.5,2021-08-01
31516,960,9.4,2020-04-20
40757,7720,5.0,2021-11-18
3679,5236,5.2,2021-05-27
36703,3558,9.5,2025-12-11
4349,2565,2.2,2022-05-11
8826,3200,7.6,2022-09-09
25907,6851,3.7,2020-01-28
42950,2146,8.8,2022-10-27
4201,6912,1.5,2022-12-02
44647,1108,9.9,2024-09-28
31316,340,7.9,2024-12-01
9370,2793,3.6,2024-03-17
23599,7904,7.8,2021-04-18
33499,3748,9.3,2025-01-26
14215,2301,2.0,2023-12-08
6881,4088,9.2,2022-08-28
10457,151,4.2,2025-07-01
48800,5222,1.1,2025-03-09
4625,6464,2.0,2024-12-12
32687,5479,9.0,2023-11-11
36775,6721,9.8,2022-07-25
11972,5856,9.1,2021-02-21
30048,5506,5.0,2024-07-25
9553,4375,9.7,2025-01-27
5624,5407,4.7,2020-06-24
48741,1568,2.0,2020-01-26
40363,2698,4.1,2023-11-18
22952,2645,10.0,2022-11-28
9261,2794,6.6,2020-12-17
40941,1248,4.1,2020-02-08
37824,3299,6.6,2024-07-02
23931,2535,4.9,2021-12-27
28834,2459,1.4,2022-11-22
2343,1669,2.8,2025-08-16
2954,5878,1.2,2024-10-10
23895,4322,3.3,2024-10-05
25161,2681,7.7,2021-11-20
49657,6939,2.7,2023-06-26
79,342,5.8,2021-01-06
37283,99,7.3,2024-09-10
20876,3871,5.9,2025-01-16
37559,2677,1.1,2020-06-02
17042,1716,4.3,2022-01-16
29919,867,5.0,2024-04-06
23666,1808,4.1,2021-04-03
34109,830,5.9,2025-05-13
11733,5104,5.6,2023-07-20
9464,1740,2.7,2022-10-15
32760,2167,7.8,2022-01-06
47359,3545,2.5,2025-05-18
17008,7376,5.1,2021-07-04
22625,2151,7.8,2025-09-26
18805,6131,7.3,2023-01-05
612,4594,4.9,2023-05-25
25949,6957,8.1,2022-03-16
11691,5630,7.4,2025-02-16
41429,5361,4.5,2022-05-24
40989,3324,9.1,2024-06-14
24194,7093,2.3,2025-06-17
26304,5043,4.2,2025-03-11
31257,3093,7.3,2025-02-05
18573,6511,8.9,2022-09-26
22086,925,3.9,2021-06-06
43914,3455,6.1,2023-10-18
16646,6811,1.1,2023-08-09
1874,3979,4.3,2020-04-03
39230,7640,4.0,2023-07-16
27213,2428,8.6,2020-01-04
41451,541,1.7,2025-09-10
39045,2886,1.6,2020-04-26
4199,6066,5.0,2021-05-27
48037,7558,4.7,2025-10-20
13756,1051,2.5,2020-09-13
26479,2216,3.4,2024-04-02
4919,3213,9.8,2021-08-16
5321,1852,5.6,2022-02-27
10964,2289,1.8,2021-01-23
16742,6155,1.4,2024-01-20
26898,3107,1.4,2020-11-16
27349,257,4.5,2024-09-05
7644,1145,8.8,2025-10-01
6199,7515,8.5,2020-09-08
14484,177,4.3,2025-08-17
23937,4127,8.0,2025-07-06
24589,2352,7.8,2023-04-05
34784,2368,5.3,2021-07-01
9693,7801,4.6,2023-07-20
24603,4617,2.6,2025-10-18
16792,479,3.5,2021-05-02
25625,1015,4.0,2022-06-07
44402,5760,8.3,2025-07-24
8335,1615,6.0,2024-07-20
15242,6237,2.8,2020-11-25
12509,260,1.9,2023-11-23
18726,858,5.5,2020-01-02
13077,4292,7.0,2025-07-07
28230,2896,8.4,2021-06-16
41784,5064,8.2,2020-05-20
164,4107,8.4,2025-09-09
12444,176,5.0,2025-07-16
32989,5502,8.8,2024-10-19
30749,2669,5.0,2024-12-02
13512,1400,2.5,2021-10-14
25257,5123,4.6,2023-02-16
47539,469,4.1,2020-03-07
43833,3758,4.5,2023-07-02
14845,2356,6.9,2021-12-09
39318,7957,6.9,2022-06-06
48501,6468,3.0,2020-08-18
315,6429,3.8,2020-09-18
2200,6571,6.4,2021-12-24
40852,4516,1.8,2023-05-05
39001,6481,7.2,2022-11-16
46959,5123,2.6,2020-10-06
171,743,8.7,2021-02-21
20389,3869,4.6,2023-08-19
1487,7109,3.0,2024-11-27
888,2379,7.0,2025-09-20
29301,867,6.0,2023-08-13
44148,1114,2.5,2020-02-01
41559,7901,8.4,2022-09-20
49390,3266,5.1,2025-09-09
18568,7818,2.4,2022-12-15
29744,4966,8.2,2025-05-09
26795,3872,2.2,2022-08-12
46680,5100,9.7,2025-06-04
13862,2379,5.0,2021-07-02
12136,6308,7.6,2021-05-04
6955,3396,5.1,2022-12-24
22335,5957,2.7,2022-02-13
6684,5721,7.8,2024-01-09
28872,4711,3.6,2021-02-10
39596,2900,7.1,2025-07-01
13341,1428,3.3,2024-05-06
41095,1539,3.2,2024-12-17
12747,1812,5.1,2022-04-22
40521,3617,8.3,2020-04-24
46124,57,6.5,2024-04-01
42506,2706,1.6,2025-11-13
11946,6730,7.6,2022-04-14
47678,5258,6.2,2022-12-20
39483,1559,6.6,2024-07-03
48172,6668,4.2,2023-11-02
39824,5820,6.0,2024-05-09
39635,7010,4.3,2023-09-11
27906,3771,1.7,2020-09-07
15406,501,8.6,2023-04-25
27933,3357,7.1,2022-10-13
46045,4517,7.0,2025-10-12
8865,1576,2.7,2025-05-10
1804,2989,7.0,2023-03-16
40572,6602,3.1,2023-08-24
8605,237,7.2,2024-11-01
29340,353,4.0,2020-01-14
30191,5254,2.4,2024-09-20
46482,1086,9.2,2020-08-25
46872,7220,1.9,2020-03-08
42363,4077,7.9,2020-11-25
28888,4130,1.9,2024-04-01
43861,2064,7.2,2021-05-03
21281,1676,2.0,2020-07-05
20379,3083,5.6,2020-08-04
47774,605,2.7,2020-12-08
22384,2021,8.8,2022-01-15
36870,3092,4.6,2020-10-26
9208,3699,1.1,2020-02-07
30073,2593,6.7,2024-11-11
25200,5757,5.0,2024-04-23
9182,7962,8.7,2022-11-15
35439,4856,4.9,2020-06-16
16554,2415,4.7,2025-01-08
19863,7227,5.1,2023-06-12
4038,666,8.7,2021-07-15
27196,1968,6.3,2023-11-28
15555,6896,7.0,2020-11-02
19102,2122,7.5,2025-08-26
30360,1375,9.4,2025-03-03
3489,6408,8.5,2020-03-23
28476,4445,9.3,2023-07-22
10237,2512,4.1,2022-09-09
2057,4223,2.9,2023-07-16
28114,1099,2.8,2025-10-06
7728,2377,8.7,2025-07-25
32831,4965,8.5,2022-12-10
48253,2110,6.9,2021-04-22
40436,4168,1.6,2021-11-15
36907,5825,3.9,2020-06-09
38462,3415,7.6,2025-08-16
5405,4492,3.2,2023-05-03
2816,6842,6.6,2024-08-20
17014,591,5.9,2024-10-26
13163,132,3.4,2024-06-07
5291,384,9.4,2022-12-26
30168,3169,3.3,2022-10-22
29621,5714,9.1,2023-09-13
15997,4272,5.9,2022-05-10
49041,6872,1.8,2022-09-07
43185,2916,8.5,2020-03-15
20600,5175,8.1,2022-03-22
18584,1197,8.5,2021-08-17
14381,6290,6.7,2024-11-22
16176,4290,7.4,2025-04-06
45455,7461,9.2,2022-05-06
30000,7598,2.1,2022-03-13
40424,5938,1.7,2020-04-02
6290,7628,2.1,2024-02-09
41739,3721,8.8,2025-02-13
20941,6810,6.1,2021-01-09
32701,3436,2.6,2025-08-21
22502,6630,2.3,2024-02-09
10298,7704,5.0,2025-08-26
3824,1387,8.3,2025-10-24
40753,3917,8.2,2024-11-09
36736,3628,8.7,2021-03-07
25216,2309,7.9,2025-01-03
20840,4822,1.6,2023-09-20
1757,3539,7.5,2022-04-01
37649,3917,5.7,2022-03-17
16873,2263,7.5,2025-11-27
18775,2362,5.4,2023-12-25
27718,6715,5.4,2025-05-22
46777,4975,2.1,2022-08-09
43650,3357,9.1,2024-09-20
12173,5989,4.4,2023-08-08
26367,3364,6.2,2025-12-17
19522,3305,2.9,2022-03-20
46551,4018,4.3,2022-03-23
9236,20,8.8,2025-10-04
22583,7493,2.9,2025-09-16
11102,1490,2.9,2023-05-18
29158,5794,3.3,2025-08-10
12148,7471,6.2,2022-04-05
35041,1954,5.7,2023-10-19
26850,7115,2.6,2024-10-17
8172,6730,7.2,2024-08-20
44569,6464,9.2,2025-01-21
30357,2213,2.8,2023-12-02
19053,589,7.1,2024-10-13
17751,160,6.3,2023-04-25
43874,6587,4.0,2020-12-11
14257,5943,6.6,2023-02-22
31581,4157,2.9,2023-01-06
39820,5419,8.5,2021-07-03
3592,3468,1.2,2025-05-07
21629,7793,6.1,2024-07-16
13378,4728,3.9,2022-09-08
30857,6001,8.9,2023-09-25
304,3797,5.5,2020-12-22
502,2742,8.2,2022-12-17
6721,3166,9.3,2024-06-02
17205,1641,4.0,2023-05-12
27488,5065,8.9,2023-12-10
31005,1246,7.5,2020-01-17
272,7350,2.0,2024-07-03
34277,5544,1.9,2020-04-24
31053,5197,8.4,2021-11-01
21301,373,5.2,2023-04-09
1578,7105,5.5,2021-10-03
23056,7034,9.0,2020-07-11
38226,2868,9.1,2020-04-10
38569,4693,2.0,2020-06-07
26672,7558,4.4,2021-06-05
23120,934,9.1,2022-04-21
30040,4206,8.4,2023-03-17
32398,4076,7.5,2020-08-26
23710,7438,1.9,2022-06-23
48491,6227,6.6,2021-08-10
30055,7709,6.2,2021-10-25
33907,5440,2.5,2022-07-12
29170,6458,8.0,2023-03-23
12377,1330,3.8,2020-08-26
2985,3551,6.6,2025-11-19
39662,1813,4.3,2025-03-20
39940,4485,1.8,2022-07-19
3022,5048,5.7,2022-12-15
8444,1754,3.8,2020-06-12
19690,4099,1.6,2023-12-07
40820,3755,2.8,2025-03-24
29677,5073,6.6,2024-03-25
7040,7536,1.9,2023-04-04
28685,2707,1.8,2023-05-19
38751,783,9.5,2025-06-13
32015,7330,2.0,2022-09-24
36663,6043,4.4,2021-09-01
29221,2867,2.2,2020-01-07
37921,3768,9.5,2022-05-04
25076,5535,5.3,2024-11-10
35283,4839,2.0,2025-06-10
46130,2080,7.9,2023-01-17
1233,4508,8.0,2025-11-02
8846,5235,9.1,2022-11-25
35868,7833,7.4,2024-08-12
23795,569,1.5,2023-03-21
229,2539,6.0,2023-02-28
32008,5679,4.5,2021-11-04
5517,2843,7.7,2024-03-21
25288,7115,6.3,2022-04-15
26090,3821,7.5,2020-03-25
8386,6339,2.6,2020-11-05
34550,5448,4.9,2021-11-11
15533,3612,4.9,2021-06-09
33052,7815,9.8,2023-02-19
27408,4581,1.2,2023-05-24
40860,825,8.3,2024-09-17
8988,1295,1.9,2021-07-16
25649,1392,1.7,2020-05-13
39729,3347,4.0,2022-02-04
5037,4639,7.3,2025-05-04
35390,6828,7.1,2020-11-22
26343,5887,6.7,2021-05-13
488,5484,8.0,2024-03-23
46115,6834,3.1,2025-09-28
28260,4477,6.7,2022-02-01
23629,349,6.7,2024-07-25
43867,5415,6.9,2024-11-28
37582,1140,6.4,2021-05-05
41185,4662,3.0,2023-04-07
28317,7129,9.2,2022-02-19
36429,5407,9.8,2023-02-16
46313,3074,7.2,2021-12-19
42476,375,5.0,2020-01-10
2274,1318,5.8,2021-09-07
20302,5411,2.0,2024-09-13
45657,6886,4.3,2023-10-06
46130,4592,9.8,2025-09-14
6746,5711,5.9,2022-05-05
39618,4102,6.0,2021-08-11
44372,6805,9.6,2025-07-25
33567,2652,9.0,2022-12-18
37583,7620,6.1,2023-09-14
23523,6974,3.4,2023-08-15
47967,4577,2.1,2020-05-25
29061,7760,8.8,2020-09-09
38230,5622,9.3,2023-09-18
45325,4282,5.4,2021-04-18
40925,1552,1.9,2020-09-11
41737,4882,6.5,2023-06-07
29110,3126,4.3,2024-05-15
34308,5072,2.4,2022-02-12
36182,7924,9.3,2021-02-12
45582,2437,3.2,2021-01-22
10328,72,7.4,2024-03-25
23641,2593,4.9,2024-09-21
17910,954,8.5,2020-06-24
14820,6957,7.3,2023-02-06
16113,342,2.1,2022-04-21
41263,728,5.0,2022-01-19
47673,4555,3.3,2020-12-15
45907,97,7.4,2020-01-03
29853,5892,5.9,2023-12-22
39109,5512,4.1,2022-08-03
4462,798,4.0,2024-08-21
32046,601,2.0,2025-12-18
36423,4479,2.9,2020-10-25
23473,709,7.4,2023-04-09
32426,7288,6.5,2020-09-18
19940,5290,4.2,2020-12-07
25684,3482,8.5,2023-05-19
35941,7819,5.4,2025-01-17
11890,5366,8.1,2025-10-18
40242,4906,8.0,2021-12-20
21229,6438,8.6,2020-05-12
21313,6197,8.6,2022-12-03
16856,2419,7.1,2022-08-13
3559,3277,7.7,2025-06-26
21316,4906,8.0,2020-07-06
2911,2054,2.5,2020-09-23
30343,3253,3.7,2025-02-07
39067,31,1.9,2022-04-05
14764,2409,2.7,2021-12-03
9686,6299,8.0,2024-11-13
8475,6916,9.5,2024-10-20
3024,1239,7.1,2023-06-03
3059,1750,9.0,2023-05-18
44734,2591,3.9,2020-02-05
47122,1273,8.6,2025-09-14
11957,6682,4.0,2021-08-24
17423,1057,9.0,2023-12-24
27450,7907,8.2,2023-05-28
49631,2381,9.9,2023-05-18
10902,955,8.4,2025-12-23
30921,6582,4.6,2024-11-14
26646,1902,2.0,2023-07-27
30804,5544,8.9,2024-11-25
3139,1757,6.1,2022-06-26
37219,353,8.7,2025-10-11
38680,5889,4.5,2023-09-20
28476,3333,1.3,2021-01-27
40288,7968,1.5,2024-02-23
12123,6604,7.0,2024-02-25
24584,2098,2.0,2021-10-03
12878,7833,7.7,2024-07-27
11932,2903,4.8,2022-11-07
20177,5142,6.1,2024-04-02
30352,5958,8.2,2020-08-14
20002,3695,3.3,2025-03-27
35584,4056,4.7,2023-10-25
44312,7861,7.6,2021-06-14
35638,1981,9.3,2020-11-11
40201,7055,3.6,2025-07-23
1099,6777,6.6,2024-02-21
23213,4496,9.6,2024-05-04
41262,4359,6.8,2025-01-09
24330,948,9.0,2023-01-12
41673,5858,9.5,2023-05-06
12734,2397,9.4,2021-06-18
40463,5358,7.8,2021-12-24
44034,4557,6.0,2021-02-18
11995,5686,1.9,2021-11-20
20865,6876,3.0,2020-06-18
45629,5199,3.3,2024-07-03
39060,2071,1.3,2020-01-06
44141,460,1.9,2024-08-28
44078,6961,3.7,2023-11-17
34942,3674,1.8,2023-08-09
30373,50,2.5,2023-07-06
1420,2839,1.5,2025-12-15
47496,1159,4.7,2020-10-14
20310,995,8.4,2025-11-02
34068,3752,8.3,2023-09-12
35756,4396,9.1,2021-11-01
6724,3151,7.7,2025-01-19
25861,2326,3.2,2020-01-25
23730,870,7.3,2024-10-14
404,7623,7.8,2024-01-10
35308,635,5.9,2022-06-14
16391,5008,8.3,2025-02-15
33369,6636,1.6,2022-02-05
49041,3669,6.4,2025-05-28
17552,6587,5.3,2020-10-27
22541,4540,8.2,2021-11-26
28311,1610,2.2,2022-05-26
42580,4777,2.9,2025-01-17
43598,2399,6.0,2021-08-11
9536,5322,9.5,2025-06-04
1952,2308,1.7,2022-05-13
32754,3484,7.7,2022-02-03
3861,7883,2.8,2021-06-11
23239,3347,1.9,2025-03-08
1258,651,4.6,2021-07-28
17482,2343,6.2,2021-08-21
566,2719,8.4,2022-11-15
8641,915,6.7,2025-02-01
11660,3618,5.4,2022-09-18
31877,2041,3.6,2025-06-03
38974,6810,3.6,2024-04-19
14639,7853,7.9,2023-11-21
48685,6631,2.0,2024-06-08
11416,7337,2.3,2022-04-13
20645,4277,7.5,2023-05-23
27018,2170,9.6,2025-01-08
37832,1817,2.1,2025-09-03
33217,3286,6.5,2020-05-14
21856,675,3.2,2020-05-05
21188,149,1.2,2022-07-13
1512,1457,8.5,2020-09-03
42226,7852,5.6,2025-11-16
38239,1349,1.2,2020-11-02
27696,5102,9.1,2022-10-06
34643,3219,5.8,2022-02-17
1643,2132,7.6,2020-07-19
9581,4353,4.8,2020-09-26
19224,2638,2.7,2021-02-08
9756,6585,5.2,2022-04-16
12229,4318,3.6,2023-01-10
31545,2541,3.7,2025-04-21
1017,7118,6.8,2020-08-22
10132,6004,1.8,2021-04-01
36217,7128,4.6,2021-08-14
34302,6375,5.9,2021-03-21
18790,6294,7.4,2024-10-13
33504,3533,6.7,2021-11-27
713,4727,9.0,2023-05-22
48003,7116,9.9,2022-01-25
20748,5666,9.4,2021-04-24
7203,3390,7.9,2022-07-15
31362,1158,7.2,2023-06-03
9887,2742,1.3,2022-06-14
20355,3561,5.8,2025-10-09
20852,4530,7.0,2024-09-21
6863,2353,4.7,2024-03-03
894,2942,4.5,2025-05-04
10569,3279,5.9,2025-12-10
26395,3784,9.2,2021-12-26
6475,4554,3.3,2023-01-09
46595,559,4.6,2020-02-19
34955,5122,6.9,2024-01-04
27979,7992,2.7,2023-09-12
6947,558,8.5,2025-05-28
28602,5621,7.0,2021-06-19
866,1331,4.2,2025-07-24
33164,5722,7.5,2025-09-25
44228,7400,3.5,2024-12-17
13288,2674,8.0,2022-11-16
47457,6891,1.6,2022-04-04
20828,998,4.8,2023-07-28
8035,5207,3.4,2023-10-27
11046,3295,8.4,2021-06-04
1603,4058,7.8,2021-10-09
6325,7309,8.6,2025-09-27
6497,7959,6.9,2021-12-19
41395,3938,8.2,2023-09-20
31332,1958,4.9,2022-04-20
14198,6234,7.1,2025-03-09
11466,5196,1.3,2024-11-02
9473,489,8.9,2020-10-21
16621,2857,7.2,2024-04-18
37868,5369,8.8,2025-07-01
13804,55,7.9,2024-02-07
17010,1885,3.6,2023-01-26
20949,3098,3.5,2020-01-27
16909,7473,8.2,2020-05-26
4879,5362,2.7,2023-10-26
2835,2556,2.0,2024-12-28
31331,4145,1.1,2020-09-19
36806,7755,3.7,2025-01-01
34296,4087,1.9,2020-11-26
6381,6836,8.2,2020-02-25
7324,2490,5.4,2020-12-26
44622,4718,3.3,2025-03-17
797,4854,6.4,2024-12-14
24549,7889,1.6,2021-08-12
29908,2974,7.5,2025-06-07
28306,2582,5.5,2021-02-08
5623,7667,1.1,2023-08-03
37737,5379,3.9,2022-07-03
13886,4172,7.8,2021-09-01
12246,4534,2.7,2022-04-17
33476,1549,9.7,2020-03-26
33579,1827,9.1,2020-08-23
16391,2888,8.0,2024-07-04
15774,2191,1.7,2022-07-18
15696,7388,4.2,2023-09-13
36695,2197,3.7,2024-11-21
48567,4467,2.2,2023-11-26
43457,816,10.0,2022-01-04
48177,5081,2.3,2020-02-14
2859,1092,3.8,2022-07-18
17530,684,8.9,2023-05-09
40036,3524,2.3,2022-02-20
33091,528,5.2,2024-10-18
38081,2942,9.8,2023-02-15
26646,6852,3.2,2025-05-11
42441,1905,7.3,2022-06-15
38303,3957,1.7,2025-04-25
13784,3357,6.4,2025-03-12
48701,2786,4.1,2025-04-04
34055,3220,7.3,2023-05-06
33604,507,4.9,2024-01-11
16446,4791,3.7,2023-08-12
39027,7472,5.9,2020-01-18
37359,5078,2.3,2025-10-17
8158,2918,8.3,2025-02-06
35390,4168,7.8,2025-05-20
