movie_id,movie_name,movie_type,movie_area,release_year,duration,director,score_avg,score_count
5636,影片5636,"冒险,喜剧",日本,2025,106,导演147,4.3,6291
5637,影片5637,"动作,动画,科幻",日本,2017,179,导演175,7.2,3265
5638,影片5638,动作,中国大陆,2013,119,导演106,8.6,16392
5639,影片5639,"动画,爱情",中国台湾,2018,116,导演82,4.1,21055
5640,影片5640,悬疑,中国大陆,2020,128,导演158,4.3,25796
5641,影片5641,爱情,韩国,2012,167,导演27,7.2,42540
5642,影片5642,剧情,日本,2023,80,导演10,8.5,26077
5643,影片5643,"动画,喜剧,剧情",中国台湾,2022,70,导演76,5.8,28449
5644,影片5644,"喜剧,动作,纪录片",日本,2020,95,导演131,5.9,42563
5645,影片5645,"动作,动画,爱情",日本,2018,79,导演7,7.3,28290
5646,影片5646,"纪录片,剧情",日本,2020,130,导演57,5.5,10666
5647,影片5647,动画,韩国,2011,92,导演175,4.1,18944
5648,影片5648,科幻,美国,2021,104,导演191,8.0,17662
5649,影片5649,纪录片,中国香港,2012,152,导演4,7.4,46024
5650,影片5650,"爱情,剧情",韩国,2010,91,导演63,7.2,44333
5651,影片5651,"喜剧,惊悚,冒险",英国,2023,126,导演25,8.1,17553
5652,影片5652,"惊悚,科幻,剧情",美国,2013,133,导演196,7.7,6280
5653,影片5653,"纪录片,惊悚",韩国,2018,164,导演17,5.1,12187
5654,影片5654,"剧情,爱情,悬疑",中国台湾,2015,70,导演47,5.9,34269
5655,影片5655,"剧情,动作,惊悚",中国台湾,2011,135,导演151,4.7,45568
5656,影片5656,"爱情,动作",法国,2022,140,导演1,4.7,8877
5657,影片5657,动画,英国,2015,112,导演12,7.7,22470
5658,影片5658,纪录片,美国,2014,105,导演192,8.7,40330
5659,影片5659,科幻,日本,2017,76,导演64,9.3,46088
5660,影片5660,惊悚,中国大陆,2015,132,导演65,7.5,40344
5661,影片5661,"爱情,科幻",美国,2019,107,导演13,5.0,45510
5662,影片5662,纪录片,英国,2021,102,导演54,4.6,40067
5663,影片5663,"冒险,悬疑,爱情",韩国,2010,94,导演58,8.5,2723
5664,影片5664,"动画,悬疑,动作",日本,2023,153,导演63,7.2,9391
5665,影片5665,"喜剧,剧情,惊悚",中国大陆,2020,77,导演194,7.4,18850
5666,影片5666,"剧情,纪录片,动作",韩国,2010,177,导演81,8.3,8727
5667,影片5667,"爱情,科幻,纪录片",法国,2015,83,导演16,7.9,41258
5668,影片5668,纪录片,日本,2019,102,导演121,8.6,38512
5669,影片5669,"科幻,动作,剧情",法国,2013,132,导演65,4.3,47809
5670,影片5670,喜剧,美国,2018,115,导演101,8.1,35594
5671,影片5671,"剧情,悬疑,动画",韩国,2025,166,导演54,8.7,32382
5672,影片5672,"悬疑,动画",英国,2022,70,导演114,5.6,9853
5673,影片5673,动画,英国,2011,168,导演75,7.5,31799
5674,影片5674,"动作,爱情",中国大陆,2013,139,导演1,5.7,13645
5675,影片5675,"剧情,科幻",中国台湾,2021,177,导演34,9.3,35962
5676,影片5676,"冒险,悬疑,喜剧",日本,2016,144,导演64,4.2,24921
5677,影片5677,动画,中国大陆,2014,120,导演156,7.2,47435
5678,影片5678,"纪录片,冒险",韩国,2014,158,导演111,4.9,28442
5679,影片5679,"悬疑,剧情,喜剧",美国,2013,124,导演51,7.9,27239
5680,影片5680,"剧情,动作",法国,2020,89,导演67,5.0,43436
5681,影片5681,"动作,科幻,惊悚",美国,2025,119,导演69,5.3,11271
5682,影片5682,"剧情,科幻,冒险",中国大陆,2016,149,导演196,6.7,24455
5683,影片5683,冒险,韩国,2014,164,导演179,9.0,27026
5684,影片5684,剧情,韩国,2016,93,导演154,5.2,37625
5685,影片5685,"科幻,悬疑",中国大陆,2012,80,导演66,4.8,41593
5686,影片5686,"纪录片,悬疑,冒险",韩国,2018,163,导演126,8.2,14218
5687,影片5687,"纪录片,冒险,喜剧",日本,2011,143,导演107,6.8,31069
5688,影片5688,"动作,悬疑,惊悚",英国,2020,143,导演123,9.0,30538
5689,影片5689,冒险,英国,2013,169,导演9,4.8,44471
5690,影片5690,悬疑,中国大陆,2020,130,导演53,7.6,27310
5691,影片5691,"冒险,动作,喜剧",中国大陆,2019,173,导演29,5.3,47252
5692,影片5692,"纪录片,惊悚,动画",日本,2016,74,导演122,4.9,47754
5693,影片5693,动作,法国,2024,172,导演18,7.8,45396
5694,影片5694,"动画,动作,冒险",韩国,2024,93,导演60,7.3,27881
5695,影片5695,悬疑,中国香港,2013,74,导演68,8.2,36260
5696,影片5696,"纪录片,剧情",英国,2024,84,导演38,5.7,26233
5697,影片5697,"纪录片,爱情",中国香港,2014,177,导演198,6.5,39459
5698,影片5698,爱情,法国,2021,153,导演43,6.2,17924
5699,影片5699,"冒险,动作,动画",中国大陆,2019,82,导演185,9.4,46592
5700,影片5700,"剧情,惊悚",韩国,2016,129,导演183,5.6,15870
5701,影片5701,悬疑,美国,2024,123,导演53,5.6,9125
5702,影片5702,"惊悚,冒险,动画",法国,2010,133,导演32,6.0,29521
5703,影片5703,"悬疑,冒险,动作",日本,2019,70,导演2,7.1,4873
5704,影片5704,"悬疑,喜剧,纪录片",韩国,2023,75,导演39,5.4,16626
5705,影片5705,喜剧,英国,2019,169,导演11,9.0,30132
5706,影片5706,"纪录片,爱情,动画",中国台湾,2015,163,导演144,5.5,33984
5707,影片5707,"惊悚,悬疑,爱情",法国,2016,165,导演69,8.9,17949
5708,影片5708,"纪录片,爱情,惊悚",中国香港,2025,158,导演50,4.6,27938
5709,影片5709,"惊悚,悬疑",法国,2021,135,导演119,7.6,37719
5710,影片5710,"科幻,纪录片,动作",中国大陆,2020,94,导演151,9.0,49814
5711,影片5711,"爱情,惊悚,喜剧",英国,2025,128,导演31,4.9,37585
5712,影片5712,"科幻,动画",中国大陆,2013,130,导演75,9.3,15706
5713,影片5713,"喜剧,悬疑,冒险",中国台湾,2021,118,导演16,6.5,4063
5714,影片5714,"动作,科幻",中国香港,2023,157,导演102,9.2,33388
5715,影片5715,"惊悚,爱情",法国,2010,126,导演29,7.7,11207
5716,影片5716,"冒险,纪录片",中国香港,2024,125,导演55,5.7,49581
5717,影片5717,"喜剧,动画",日本,2015,159,导演118,5.0,11307
5718,影片5718,"冒险,喜剧,悬疑",美国,2013,132,导演185,5.7,27686
5719,影片5719,"动画,爱情",中国台湾,2024,74,导演37,4.5,49381
5720,影片5720,"悬疑,科幻",中国香港,2022,151,导演60,4.8,38653
5721,影片5721,惊悚,日本,2023,104,导演124,4.6,9264
5722,影片5722,"动画,喜剧",日本,2022,173,导演120,6.3,34578
5723,影片5723,喜剧,美国,2023,149,导演6,8.4,26610
5724,影片5724,"动作,惊悚,剧情",中国大陆,2015,120,导演17,4.8,16568
5725,影片5725,"喜剧,纪录片",美国,2012,180,导演35,4.7,11140
5726,影片5726,"喜剧,动画,剧情",法国,2023,121,导演83,7.5,19775
5727,影片5727,"喜剧,惊悚,科幻",中国台湾,2018,90,导演161,5.1,43724
5728,影片5728,动画,日本,2017,112,导演58,4.5,46958
5729,影片5729,剧情,英国,2012,129,导演141,4.9,44616
5730,影片5730,惊悚,中国香港,2017,136,导演9,9.1,22818
5731,影片5731,"科幻,爱情",中国香港,2017,118,导演199,8.5,30070
5732,影片5732,"剧情,动画,悬疑",韩国,2020,176,导演96,5.9,9741
5733,影片5733,"动作,惊悚",中国香港,2010,126,导演3,7.6,49173
5734,影片5734,"惊悚,纪录片",中国大陆,2021,90,导演160,7.0,25476
5735,影片5735,剧情,英国,2025,172,导演69,7.7,19959
5736,影片5736,爱情,美国,2020,156,导演151,7.8,39177
5737,影片5737,"剧情,动画,爱情",韩国,2022,146,导演39,7.5,27159
5738,影片5738,惊悚,英国,2010,74,导演99,5.5,43477
5739,影片5739,惊悚,韩国,2012,116,导演23,4.2,32625
5740,影片5740,"纪录片,惊悚,动作",美国,2025,136,导演65,6.5,39532
5741,影片5741,"科幻,动作",中国台湾,2024,172,导演51,8.9,18505
5742,影片5742,"惊悚,剧情",中国大陆,2012,149,导演127,7.1,28728
5743,影片5743,"爱情,动作,科幻",日本,2023,167,导演23,8.6,26998
5744,影片5744,"动画,动作",韩国,2014,159,导演111,9.5,22979
5745,影片5745,爱情,中国台湾,2014,178,导演173,4.9,18151
5746,影片5746,"喜剧,剧情",中国香港,2010,83,导演70,7.8,35604
5747,影片5747,"动作,爱情,纪录片",中国香港,2018,75,导演199,7.7,37408
5748,影片5748,"悬疑,科幻,纪录片",日本,2013,173,导演35,9.4,27335
5749,影片5749,"动作,纪录片,科幻",中国大陆,2010,136,导演5,9.4,22209
5750,影片5750,"剧情,喜剧,惊悚",中国大陆,2013,104,导演5,7.8,13621
5751,影片5751,悬疑,中国大陆,2020,74,导演142,5.3,49567
5752,影片5752,喜剧,韩国,2022,160,导演57,8.4,23365
5753,影片5753,"剧情,动画,喜剧",中国台湾,2013,169,导演61,4.6,5488
5754,影片5754,动画,英国,2019,123,导演6,8.3,9984
5755,影片5755,"动作,爱情,悬疑",英国,2024,176,导演109,9.0,17926
5756,影片5756,剧情,中国香港,2014,160,导演176,6.1,48453
5757,影片5757,"惊悚,剧情,科幻",英国,2015,76,导演118,7.5,18529
5758,影片5758,"剧情,冒险,悬疑",韩国,2012,178,导演45,6.4,26479
5759,影片5759,冒险,中国台湾,2010,101,导演58,6.4,6179
5760,影片5760,"悬疑,动画,惊悚",英国,2021,133,导演184,5.7,8863
5761,影片5761,"动画,惊悚",法国,2013,97,导演6,8.2,19704
5762,影片5762,"冒险,惊悚,喜剧",日本,2017,134,导演146,9.1,45263
5763,影片5763,"悬疑,动作",英国,2018,115,导演11,9.2,35626
5764,影片5764,"爱情,惊悚",美国,2014,168,导演33,5.0,15818
5765,影片5765,纪录片,中国台湾,2018,163,导演142,8.8,33060
5766,影片5766,"悬疑,动作",中国台湾,2023,82,导演56,8.1,44876
5767,影片5767,"惊悚,冒险,纪录片",日本,2020,139,导演102,5.4,8770
5768,影片5768,"喜剧,惊悚,科幻",美国,2019,74,导演133,4.4,15368
5769,影片5769,"悬疑,冒险",中国台湾,2025,135,导演136,5.5,24125
5770,影片5770,"剧情,冒险,动作",中国台湾,2010,125,导演157,9.0,26105
5771,影片5771,"动画,科幻",中国台湾,2021,155,导演154,7.5,28183
5772,影片5772,纪录片,英国,2015,87,导演62,8.0,28152
5773,影片5773,"科幻,动作,爱情",法国,2020,99,导演66,5.4,9045
5774,影片5774,"科幻,惊悚,剧情",法国,2011,90,导演35,8.0,34680
5775,影片5775,动作,法国,2025,80,导演174,4.2,2752
5776,影片5776,"爱情,悬疑",韩国,2010,87,导演192,6.1,26334
5777,影片5777,"冒险,悬疑,剧情",法国,2017,169,导演94,7.4,44708
5778,影片5778,悬疑,中国香港,2019,159,导演64,4.8,41716
5779,影片5779,喜剧,美国,2015,100,导演189,8.5,46889
5780,影片5780,剧情,英国,2023,129,导演147,5.3,42756
5781,影片5781,动画,英国,2025,165,导演66,7.6,31847
5782,影片5782,"爱情,喜剧",中国香港,2012,154,导演16,6.2,20351
5783,影片5783,剧情,美国,2018,101,导演190,7.3,31688
5784,影片5784,"爱情,动画,喜剧",中国香港,2024,130,导演183,4.6,32174
5785,影片5785,"惊悚,科幻,剧情",日本,2014,87,导演84,4.1,14876
5786,影片5786,"科幻,爱情,剧情",日本,2014,116,导演196,9.0,33279
5787,影片5787,"纪录片,爱情",法国,2024,102,导演93,5.5,30222
5788,影片5788,"惊悚,喜剧,爱情",中国香港,2021,93,导演24,8.5,7540
5789,影片5789,"剧情,悬疑",英国,2011,99,导演183,9.5,25802
5790,影片5790,剧情,美国,2022,161,导演197,5.2,36011
5791,影片5791,"剧情,冒险",日本,2015,173,导演5,5.5,44722
5792,影片5792,"纪录片,惊悚",美国,2021,154,导演129,7.6,39932
5793,影片5793,"纪录片,冒险",中国大陆,2022,143,导演180,9.3,48334
5794,影片5794,冒险,中国台湾,2020,100,导演34,9.0,43284
5795,影片5795,"喜剧,爱情,惊悚",日本,2023,80,导演108,6.8,47706
5796,影片5796,"纪录片,悬疑,动画",法国,2024,137,导演171,8.4,5472
5797,影片5797,"冒险,剧情,动画",美国,2023,165,导演21,4.7,15734
5798,影片5798,"惊悚,悬疑,冒险",中国台湾,2012,84,导演183,9.4,37718
5799,影片5799,"纪录片,爱情",美国,2020,150,导演14,9.3,6726
5800,影片5800,"悬疑,纪录片,科幻",法国,2025,143,导演109,4.9,10020
5801,影片5801,"科幻,剧情",英国,2021,107,导演197,5.6,37878
5802,影片5802,"纪录片,冒险,动作",法国,2014,173,导演35,4.6,2332
5803,影片5803,剧情,中国香港,2010,170,导演8,5.5,7384
5804,影片5804,"悬疑,爱情,动画",英国,2011,120,导演47,8.5,21954
5805,影片5805,惊悚,法国,2020,145,导演88,6.1,8056
5806,影片5806,"冒险,喜剧",英国,2024,82,导演162,4.5,46697
5807,影片5807,"喜剧,剧情,冒险",中国大陆,2018,150,导演91,5.9,34740
5808,影片5808,"纪录片,爱情,悬疑",中国台湾,2015,131,导演173,9.4,43015
5809,影片5809,"冒险,动画",英国,2021,160,导演169,7.5,9421
5810,影片5810,"悬疑,剧情,科幻",中国大陆,2021,84,导演117,6.3,9145
5811,影片5811,"纪录片,爱情,惊悚",中国香港,2015,153,导演56,4.9,17778
5812,影片5812,科幻,韩国,2017,125,导演119,9.4,25454
5813,影片5813,"纪录片,冒险,剧情",法国,2016,102,导演185,8.5,9524
5814,影片5814,"惊悚,剧情",法国,2020,76,导演53,5.5,44621
5815,影片5815,喜剧,日本,2024,146,导演24,4.4,17827
5816,影片5816,纪录片,法国,2012,150,导演176,4.3,42140
5817,影片5817,剧情,中国大陆,2023,80,导演170,4.7,38776
5818,影片5818,"喜剧,纪录片,悬疑",英国,2022,160,导演106,7.2,40599
5819,影片5819,"悬疑,纪录片",中国台湾,2012,128,导演31,9.1,12159
5820,影片5820,"科幻,惊悚",英国,2023,134,导演169,6.7,17055
5821,影片5821,"喜剧,科幻,爱情",韩国,2016,119,导演147,8.6,25360
5822,影片5822,"爱情,惊悚,剧情",法国,2022,132,导演53,6.5,21983
5823,影片5823,"喜剧,纪录片,动作",中国大陆,2025,92,导演134,7.9,46126
5824,影片5824,冒险,日本,2024,177,导演99,8.0,18565
5825,影片5825,"动画,动作,爱情",英国,2012,103,导演157,5.0,46722
5826,影片5826,"冒险,科幻,动画",美国,2013,168,导演147,6.0,26877
5827,影片5827,纪录片,韩国,2022,159,导演77,7.5,17755
5828,影片5828,冒险,中国大陆,2020,78,导演162,4.4,40659
5829,影片5829,"动画,冒险",美国,2010,77,导演167,6.0,26812
5830,影片5830,动画,中国台湾,2013,171,导演14,6.9,24507
5831,影片5831,"动作,动画,悬疑",中国大陆,2024,135,导演119,9.5,49559
5832,影片5832,"喜剧,悬疑,动作",中国香港,2016,164,导演168,6.6,24851
5833,影片5833,纪录片,美国,2023,116,导演41,8.5,32636
5834,影片5834,"爱情,惊悚,动画",法国,2024,130,导演179,6.4,5010
5835,影片5835,"惊悚,悬疑",中国大陆,2025,81,导演47,8.4,46442
5836,影片5836,"冒险,动画,动作",韩国,2019,160,导演141,7.3,12998
5837,影片5837,"喜剧,冒险",中国台湾,2017,97,导演199,8.9,46574
5838,影片5838,科幻,中国台湾,2022,135,导演147,6.3,13781
5839,影片5839,"悬疑,动画",中国大陆,2015,78,导演64,7.3,29479
5840,影片5840,"剧情,悬疑,动作",韩国,2025,131,导演22,7.5,46428
5841,影片5841,冒险,中国香港,2018,92,导演180,6.3,41986
5842,影片5842,"惊悚,动作,冒险",英国,2012,130,导演112,4.8,44675
5843,影片5843,"惊悚,剧情",中国台湾,2014,98,导演178,4.5,25156
5844,影片5844,"爱情,剧情",韩国,2025,155,导演7,4.1,29650
5845,影片5845,喜剧,中国台湾,2014,140,导演200,8.8,47759
5846,影片5846,冒险,美国,2017,115,导演37,5.3,36597
5847,影片5847,"剧情,纪录片",中国香港,2021,162,导演50,5.2,23986
5848,影片5848,"动画,悬疑,纪录片",中国台湾,2023,137,导演171,8.0,21303
5849,影片5849,"纪录片,悬疑,动画",日本,2021,111,导演9,5.8,30809
5850,影片5850,"爱情,剧情,科幻",中国香港,2010,85,导演141,6.8,24161
5851,影片5851,"喜剧,剧情,冒险",法国,2020,121,导演190,4.9,21348
5852,影片5852,"喜剧,惊悚",中国香港,2010,110,导演136,9.3,1690
5853,影片5853,喜剧,英国,2025,146,导演126,8.7,18039
5854,影片5854,"纪录片,动画",中国香港,2016,127,导演137,8.8,48832
5855,影片5855,"动画,冒险,科幻",英国,2019,119,导演196,6.2,22659
5856,影片5856,科幻,美国,2019,174,导演114,8.2,30011
5857,影片5857,"冒险,动画",美国,2016,131,导演148,4.8,10692
5858,影片5858,动画,中国台湾,2013,148,导演20,4.0,23605
5859,影片5859,爱情,美国,2025,107,导演53,4.1,37006
5860,影片5860,"纪录片,科幻,悬疑",韩国,2011,111,导演43,7.2,8556
5861,影片5861,"悬疑,喜剧,惊悚",中国大陆,2018,130,导演34,6.5,28309
5862,影片5862,冒险,法国,2023,90,导演153,6.8,5983
5863,影片5863,"惊悚,纪录片",法国,2017,122,导演97,4.0,2053
5864,影片5864,"剧情,惊悚,动作",中国香港,2024,166,导演77,6.3,32764
5865,影片5865,"科幻,动画,剧情",韩国,2016,148,导演113,7.9,43306
5866,影片5866,"剧情,惊悚,纪录片",日本,2021,153,导演93,6.4,30667
5867,影片5867,科幻,中国香港,2018,103,导演68,8.0,48367
5868,影片5868,"动画,动作,冒险",美国,2020,93,导演87,5.3,32384
5869,影片5869,"纪录片,冒险",法国,2018,100,导演113,8.5,42956
5870,影片5870,动作,中国台湾,2017,134,导演71,7.2,34765
5871,影片5871,"纪录片,惊悚",英国,2012,170,导演159,5.2,6333
5872,影片5872,"冒险,剧情,纪录片",韩国,2021,133,导演152,5.3,44831
5873,影片5873,"科幻,爱情,剧情",中国大陆,2010,77,导演83,7.5,39613
5874,影片5874,惊悚,日本,2021,164,导演30,8.6,29714
5875,影片5875,动画,韩国,2021,106,导演9,6.3,22136
5876,影片5876,"冒险,动作,科幻",日本,2019,93,导演75,5.4,27787
5877,影片5877,纪录片,中国香港,2014,94,导演157,8.8,16354
5878,影片5878,喜剧,英国,2020,100,导演52,7.7,25370
5879,影片5879,惊悚,法国,2020,175,导演150,6.5,44944
5880,影片5880,"喜剧,动画,爱情",中国台湾,2013,146,导演104,6.7,1006
5881,影片5881,"纪录片,剧情,冒险",韩国,2025,134,导演167,5.1,37177
5882,影片5882,纪录片,美国,2024,179,导演109,7.4,17223
5883,影片5883,冒险,法国,2024,98,导演149,6.0,43023
5884,影片5884,"科幻,动画,剧情",英国,2010,142,导演128,9.5,44079
5885,影片5885,"纪录片,剧情,惊悚",韩国,2010,171,导演194,6.6,4620
5886,影片5886,"悬疑,冒险,惊悚",中国大陆,2024,160,导演36,6.7,40361
5887,影片5887,"爱情,喜剧",中国香港,2010,126,导演157,7.1,16159
5888,影片5888,"爱情,冒险,动画",韩国,2014,127,导演133,9.0,11376
5889,影片5889,"悬疑,动画",美国,2010,112,导演160,8.4,20941
5890,影片5890,"动作,惊悚,动画",法国,2013,78,导演118,6.5,29971
5891,影片5891,"科幻,剧情",法国,2015,105,导演164,8.0,21691
5892,影片5892,"动作,剧情,纪录片",中国大陆,2019,70,导演127,7.2,22583
5893,影片5893,"惊悚,科幻,喜剧",韩国,2016,164,导演101,6.7,23199
5894,影片5894,"纪录片,爱情,动画",美国,2021,74,导演197,5.1,30716
5895,影片5895,"喜剧,惊悚,动作",美国,2011,122,导演156,6.6,28224
5896,影片5896,"爱情,动作",中国台湾,2013,110,导演100,5.4,36881
5897,影片5897,剧情,法国,2010,175,导演47,9.0,32686
5898,影片5898,"惊悚,科幻,纪录片",中国台湾,2013,106,导演186,5.8,38585
5899,影片5899,悬疑,中国香港,2017,130,导演27,9.2,32420
5900,影片5900,喜剧,英国,2016,142,导演10,6.9,35680
5901,影片5901,"剧情,科幻",中国大陆,2023,141,导演67,7.5,45791
5902,影片5902,"科幻,动画,动作",英国,2024,90,导演51,7.0,36109
5903,影片5903,"动画,惊悚",英国,2011,121,导演122,4.7,32506
5904,影片5904,"惊悚,冒险",法国,2017,164,导演193,6.1,22439
5905,影片5905,"动作,喜剧",韩国,2024,131,导演169,4.5,9574
5906,影片5906,"喜剧,悬疑",中国大陆,2015,112,导演177,7.4,35943
5907,影片5907,"冒险,剧情,动作",中国大陆,2020,173,导演84,6.5,35642
5908,影片5908,"爱情,科幻",韩国,2025,134,导演75,8.3,24579
5909,影片5909,"爱情,喜剧",中国大陆,2014,106,导演30,5.2,2075
5910,影片5910,"动作,惊悚",中国大陆,2024,164,导演196,4.9,20855
5911,影片5911,"科幻,动作,动画",英国,2010,136,导演172,6.2,8791
5912,影片5912,"动作,冒险",韩国,2021,150,导演98,9.1,29621
5913,影片5913,科幻,日本,2010,160,导演71,7.9,29865
5914,影片5914,"惊悚,喜剧,剧情",中国大陆,2019,112,导演142,6.3,20717
5915,影片5915,剧情,中国台湾,2014,150,导演123,6.8,2514
5916,影片5916,"冒险,喜剧",英国,2019,147,导演79,4.5,41882
5917,影片5917,惊悚,英国,2021,164,导演179,9.4,43564
5918,影片5918,"喜剧,科幻,动画",美国,2016,121,导演75,7.7,32931
5919,影片5919,爱情,日本,2021,111,导演198,5.6,34422
5920,影片5920,"动作,纪录片,喜剧",美国,2017,114,导演17,7.2,20450
5921,影片5921,"爱情,悬疑,剧情",英国,2022,159,导演64,4.6,44987
5922,影片5922,"喜剧,冒险,剧情",日本,2021,97,导演152,9.3,47534
5923,影片5923,"喜剧,悬疑,动画",法国,2015,177,导演81,5.0,7847
5924,影片5924,"喜剧,动画",中国香港,2024,76,导演145,7.6,38981
5925,影片5925,"纪录片,科幻,动作",法国,2010,145,导演129,5.3,8582
5926,影片5926,"动画,剧情",中国香港,2017,72,导演59,7.9,42071
5927,影片5927,"悬疑,动画,动作",中国台湾,2013,116,导演14,8.3,7628
5928,影片5928,"悬疑,惊悚",日本,2023,119,导演40,7.7,25228
5929,影片5929,"科幻,动作",中国台湾,2021,98,导演108,7.4,8078
5930,影片5930,纪录片,英国,2024,120,导演45,8.9,11603
5931,影片5931,"惊悚,纪录片,悬疑",法国,2018,116,导演10,4.4,37396
5932,影片5932,冒险,法国,2013,129,导演60,5.8,43731
5933,影片5933,动作,韩国,2025,82,导演109,5.4,3413
5934,影片5934,"爱情,动画",中国香港,2018,176,导演198,9.4,17546
5935,影片5935,"动作,动画",韩国,2011,178,导演68,6.1,18202
5936,影片5936,惊悚,中国台湾,2023,103,导演73,8.0,23610
5937,影片5937,"剧情,爱情,动画",日本,2021,102,导演23,7.8,44244
5938,影片5938,"冒险,动作,科幻",法国,2011,102,导演153,5.2,34160
5939,影片5939,"动画,爱情",中国大陆,2016,173,导演141,5.3,13604
5940,影片5940,"科幻,动画",韩国,2015,109,导演45,5.5,32144
5941,影片5941,"动画,喜剧,纪录片",日本,2013,109,导演112,6.3,18139
5942,影片5942,"喜剧,爱情",英国,2013,94,导演91,5.3,13535
5943,影片5943,"爱情,惊悚",韩国,2020,119,导演23,4.1,37502
5944,影片5944,爱情,英国,2014,176,导演23,8.8,14619
5945,影片5945,"悬疑,动作,惊悚",韩国,2012,177,导演3,9.3,38725
5946,影片5946,"惊悚,悬疑,爱情",韩国,2014,180,导演124,5.9,23234
5947,影片5947,惊悚,英国,2011,135,导演71,5.9,43416
5948,影片5948,"爱情,喜剧,纪录片",中国台湾,2025,79,导演39,4.0,26643
5949,影片5949,科幻,日本,2011,158,导演170,7.7,13080
5950,影片5950,"冒险,科幻,纪录片",中国香港,2017,89,导演105,8.5,31792
5951,影片5951,纪录片,美国,2017,89,导演105,4.8,9216
5952,影片5952,"纪录片,动画",法国,2019,125,导演158,4.9,23003
5953,影片5953,"剧情,动作,悬疑",英国,2024,151,导演181,8.3,31002
5954,影片5954,"冒险,爱情",日本,2018,147,导演157,7.4,13706
5955,影片5955,科幻,英国,2025,114,导演164,4.2,33434
5956,影片5956,动画,英国,2018,160,导演155,7.4,1299
5957,影片5957,"惊悚,科幻,动画",英国,2024,152,导演129,5.7,14712
5958,影片5958,喜剧,美国,2012,120,导演32,6.0,47737
5959,影片5959,"科幻,动作,纪录片",法国,2010,113,导演63,8.2,20818
5960,影片5960,科幻,美国,2016,95,导演27,8.5,43872
5961,影片5961,"动作,剧情",中国大陆,2013,120,导演104,6.2,19320
5962,影片5962,"喜剧,爱情,科幻",英国,2014,138,导演15,9.2,8814
5963,影片5963,"科幻,剧情,惊悚",美国,2012,84,导演91,6.2,19089
5964,影片5964,"科幻,纪录片,动作",韩国,2025,101,导演67,8.2,6674
5965,影片5965,"冒险,动作",中国大陆,2022,169,导演110,6.7,1806
5966,影片5966,"动画,爱情,科幻",英国,2021,77,导演75,8.9,27029
5967,影片5967,爱情,英国,2015,173,导演37,9.0,21377
5968,影片5968,"剧情,爱情",中国台湾,2020,83,导演164,4.5,37061
5969,影片5969,"爱情,动画,动作",美国,2020,75,导演107,9.2,9216
5970,影片5970,喜剧,日本,2011,79,导演83,8.5,32461
5971,影片5971,"冒险,纪录片,喜剧",英国,2014,160,导演158,8.4,35305
5972,影片5972,喜剧,法国,2021,93,导演109,5.1,35797
5973,影片5973,"动画,惊悚",中国大陆,2016,123,导演142,8.4,7091
5974,影片5974,"剧情,爱情",中国香港,2019,75,导演114,8.7,15813
5975,影片5975,"科幻,喜剧",法国,2012,105,导演194,5.6,13955
5976,影片5976,"喜剧,科幻,冒险",中国台湾,2010,76,导演88,9.2,49426
5977,影片5977,"动画,爱情,冒险",中国大陆,2025,70,导演162,4.3,12617
5978,影片5978,"悬疑,纪录片,冒险",韩国,2024,149,导演134,4.8,47941
5979,影片5979,"剧情,爱情,动作",美国,2015,129,导演59,7.0,35927
5980,影片5980,惊悚,中国台湾,2014,146,导演54,7.2,12332
5981,影片5981,冒险,法国,2015,168,导演84,7.5,17772
5982,影片5982,动作,日本,2017,140,导演176,4.1,20381
5983,影片5983,"惊悚,悬疑",美国,2012,134,导演138,9.3,27333
5984,影片5984,"惊悚,悬疑",法国,2011,77,导演122,4.2,42233
5985,影片5985,"爱情,悬疑,动画",美国,2022,122,导演154,4.8,35291
5986,影片5986,纪录片,韩国,2021,151,导演167,4.1,24953
5987,影片5987,"喜剧,悬疑,惊悚",美国,2025,116,导演10,7.1,1892
5988,影片5988,"纪录片,冒险,喜剧",中国大陆,2016,84,导演114,9.1,10490
5989,影片5989,动作,美国,2021,145,导演181,7.7,33789
5990,影片5990,悬疑,美国,2016,100,导演29,8.5,25560
5991,影片5991,"动画,冒险,悬疑",中国大陆,2013,76,导演22,4.1,21472
5992,影片5992,"喜剧,动作",美国,2016,111,导演48,7.0,1467
5993,影片5993,"爱情,冒险",英国,2011,157,导演146,6.5,14570
5994,影片5994,动画,日本,2014,167,导演99,6.7,27123
5995,影片5995,科幻,中国香港,2022,82,导演75,4.4,4439
5996,影片5996,"爱情,科幻,动作",中国大陆,2012,130,导演22,7.8,46291
5997,影片5997,"动作,悬疑",韩国,2024,164,导演65,6.8,4027
5998,影片5998,"动作,惊悚",中国大陆,2012,146,导演182,8.2,1761
5999,影片5999,惊悚,英国,2024,172,导演60,6.7,42791
6000,影片6000,"爱情,动画",美国,2021,146,导演95,4.8,6703
6001,影片6001,"动画,科幻",韩国,2015,103,导演29,7.6,16716
6002,影片6002,"喜剧,爱情,剧情",英国,2025,82,导演14,4.9,27008
6003,影片6003,"惊悚,动画",中国大陆,2015,107,导演149,8.8,11984
6004,影片6004,惊悚,法国,2024,126,导演74,7.4,6318
6005,影片6005,"悬疑,喜剧,惊悚",法国,2012,133,导演87,4.9,13559
6006,影片6006,爱情,法国,2025,158,导演174,9.3,23798
