movie_id,box_office,show_count,watch_people,hot_score,comment_count
6655,3732856.0,4106,174347,62.4,20127
6656,3041984.0,5260,172904,86.9,3417
6657,3518294.0,3384,71703,76.1,25861
6658,3100549.0,5044,89967,76.5,26225
6659,3432912.0,2230,62493,44.8,22469
6660,2608508.0,8059,109437,96.9,12744
6661,4094318.0,2549,128362,87.2,26871
6662,3437904.0,3772,37686,83.7,14655
6663,3135613.0,2322,52307,52.5,18832
6664,4461494.0,7713,193643,66.4,12073
6665,4985449.0,3122,119782,39.3,11271
6666,5053108.0,5398,104041,66.6,3560
6667,4229383.0,1159,36101,39.9,15063
6668,4733460.0,8445,183859,67.6,2402
6669,3347961.0,7757,30766,74.1,7146
6670,2251567.0,8586,100048,56.5,7953
6671,3913429.0,5311,146482,63.9,20456
6672,4954690.0,5979,131720,89.5,12363
6673,3603004.0,4539,53050,37.4,19846
6674,2398484.0,465,159198,83.8,4699
6675,3317329.0,6278,78924,41.6,11931
6676,5410625.0,6055,106199,32.5,21783
6677,3971213.0,6516,21749,42.6,12403
6678,4009728.0,7600,182972,82.0,709
6679,4459209.0,9359,194158,57.5,29645
6680,3746127.0,9347,84906,89.3,5952
6681,4191112.0,7801,199508,65.7,22643
6682,3532608.0,6657,45609,31.5,26622
6683,5441733.0,7155,115607,78.7,28897
6684,4151237.0,7185,172007,37.5,28822
6685,4956745.0,8203,168574,83.7,27611
6686,2353214.0,6295,106557,41.4,26973
6687,3490724.0,888,18285,53.5,11922
6688,3058926.0,6045,133534,81.8,21190
6689,4291456.0,1074,61036,94.9,10202
6690,2837190.0,8091,27062,55.3,2494
6691,5050932.0,389,14727,86.4,8200
6692,3490915.0,7159,64754,43.0,19621
6693,5031982.0,9145,91552,84.9,20100
6694,4296103.0,2374,151783,74.7,19006
6695,3712810.0,1305,170871,43.1,18473
6696,4383507.0,5924,119867,50.6,3161
6697,4430194.0,6421,43507,39.0,6297
6698,4136892.0,7478,156277,56.0,29867
6699,5230730.0,2926,78690,43.8,29150
6700,3412951.0,1377,181818,73.8,14591
6701,3843995.0,6615,107516,97.6,28627
6702,4719503.0,8971,119305,30.8,8179
6703,3111423.0,5893,186130,66.8,23454
6704,3799342.0,4194,162157,69.0,18417
6705,3788313.0,1330,135705,92.2,12614
6706,4777771.0,5932,194966,64.4,15365
6707,4791291.0,1540,112328,67.0,21016
6708,3766387.0,1692,178667,62.1,14519
6709,3753926.0,8589,39916,48.3,29811
6710,4606472.0,9355,132051,33.8,22178
6711,2447331.0,6393,56710,57.8,8533
6712,2743678.0,1099,138482,33.6,3040
6713,4271532.0,4904,126258,67.4,12555
6714,4446862.0,1275,161420,50.9,17653
6715,4585547.0,7133,121978,66.3,5238
6716,4263720.0,756,33946,39.1,13888
6717,2878072.0,7289,131823,93.4,508
6718,4167575.0,6067,193477,90.8,14105
6719,3796756.0,7212,116144,42.9,11571
6720,2957611.0,3507,56432,53.4,9684
6721,4871449.0,9361,127242,71.7,19719
6722,2092059.0,5090,75612,36.5,19916
6723,4656205.0,7540,16464,54.1,6330
6724,4005383.0,4898,59535,47.1,13087
6725,3875280.0,7043,76313,92.3,3572
6726,2552230.0,8650,26840,88.0,25008
6727,3709695.0,8573,146492,69.4,29015
6728,2324074.0,8716,142904,65.4,19318
6729,5457598.0,3508,152915,93.3,28225
6730,4926398.0,6465,195643,93.4,948
6731,3896850.0,9860,91451,95.9,29763
6732,3461137.0,7390,82988,38.5,25626
6733,5493567.0,3598,14016,40.9,17662
6734,3273196.0,8705,5022,76.0,14548
6735,2753884.0,9182,154195,66.8,21177
6736,4263972.0,1915,24778,31.3,5201
6737,5807782.0,2760,184096,34.2,11847
6738,2063482.0,6294,65390,90.4,15008
6739,3175202.0,3271,89328,89.1,22758
6740,5601354.0,189,192229,54.3,24246
6741,3572180.0,8301,140075,90.6,3510
6742,3392403.0,6564,56123,70.4,23565
6743,3736439.0,6579,105548,84.8,27492
6744,5301485.0,4184,180170,59.1,21823
6745,3460332.0,2736,179175,37.7,19614
6746,4918327.0,3748,186913,59.5,4517
6747,4843216.0,2083,155060,61.1,19393
6748,2563426.0,2297,19974,67.5,27559
6749,5718454.0,6724,146717,37.2,24877
6750,4302701.0,3835,125509,97.4,2826
6751,3123561.0,5390,35002,46.6,20476
6752,4940502.0,6927,79045,43.5,6130
6753,3521960.0,928,199653,65.8,8477
6754,3424297.0,5274,111333,66.5,29787
6755,2958853.0,1301,75523,59.9,3947
6756,3479183.0,3002,136673,82.5,21786
6757,4429241.0,1860,187793,65.1,21454
6758,4636088.0,8480,190965,71.5,12761
6759,5190640.0,2744,188492,79.2,11587
6760,3089467.0,7978,47034,31.7,20041
6761,2548903.0,3565,26320,68.8,9629
6762,3629706.0,2182,153941,90.1,6599
6763,2879183.0,1969,170159,31.2,746
6764,2976754.0,6267,28271,57.6,6949
6765,4817110.0,9043,104817,93.0,24497
6766,5679121.0,1392,76010,54.0,18867
6767,5157451.0,7016,132762,61.2,7282
6768,2963123.0,7325,53003,96.7,13237
6769,5425908.0,4093,162906,43.6,23490
6770,3500019.0,6057,138249,34.4,28813
6771,2674537.0,3822,136751,88.4,10266
6772,4745355.0,7993,110431,89.1,19894
6773,3925697.0,2311,129622,62.1,5881
6774,3417006.0,8526,183756,65.0,11231
6775,3604701.0,8322,7277,86.8,8362
6776,3626376.0,8440,37547,80.2,6408
6777,4250129.0,6629,7540,48.0,1673
6778,4089983.0,5738,24222,31.1,17171
6779,5395017.0,4772,27106,62.6,27658
6780,3250512.0,3216,51863,88.4,18234
6781,4088778.0,3910,27088,90.9,20619
6782,4254990.0,3251,188747,95.0,14438
6783,4642938.0,5503,48156,89.8,15916
6784,3860792.0,7804,157659,69.4,27863
6785,5196194.0,1455,86477,60.2,982
6786,5159742.0,1714,96703,82.7,13625
6787,5852701.0,7270,55049,80.3,11816
6788,5181732.0,7806,125599,66.6,28331
6789,5320891.0,2280,59117,35.9,17218
6790,3585946.0,1474,92547,93.0,22245
6791,5188622.0,5084,22013,61.0,5010
6792,3684495.0,2845,92840,54.7,1511
6793,4294184.0,3717,165846,72.8,20616
6794,3847428.0,6990,117046,75.8,17921
6795,3513428.0,564,50574,44.3,21231
6796,3583526.0,6583,136487,86.9,7242
6797,5195444.0,1049,143214,49.7,2898
6798,3742485.0,4116,134007,42.7,9462
6799,3228358.0,1055,145659,57.6,3302
6800,4408390.0,2794,22387,79.7,15011
6801,3147300.0,7318,71080,95.7,7318
6802,3036003.0,6826,40870,85.0,5276
6803,3725030.0,8051,10106,93.9,10455
6804,4092289.0,4541,140203,39.6,12034
6805,3933867.0,9022,32882,34.8,17685
6806,4804254.0,1080,48236,67.9,12100
6807,4097789.0,6518,183060,49.7,220
6808,3113598.0,6255,101016,86.3,28785
6809,3278340.0,3632,128457,75.7,9108
6810,3460017.0,745,124170,96.0,18358
6811,4850132.0,7429,80892,47.3,9502
6812,2340583.0,9238,43845,63.0,8669
6813,2431206.0,4552,137044,64.1,12266
6814,5209340.0,4713,58812,46.3,15110
6815,3918336.0,8955,169436,70.1,17415
6816,3410565.0,5592,150255,60.1,4752
6817,3598523.0,7485,153566,60.4,25435
6818,4616965.0,5622,24132,54.7,1285
6819,4673466.0,6371,112437,31.2,2470
6820,4816260.0,5741,148702,65.5,8079
6821,4267615.0,8726,127847,52.8,21045
6822,3823994.0,3467,199589,30.1,15879
6823,5147396.0,3056,117368,50.9,21547
6824,5172554.0,173,112644,48.9,10098
6825,3193967.0,2799,127012,56.8,11220
6826,5187144.0,8175,154078,39.0,26230
6827,3614328.0,1000,196908,64.5,23174
6828,3569086.0,4549,64433,77.1,6325
6829,4792149.0,8920,48604,72.9,9618
6830,3354130.0,6874,55719,84.7,6414
6831,5055148.0,8653,190124,60.7,23280
6832,2922271.0,4369,158241,65.3,302
6833,3953257.0,1489,140024,85.1,1198
6834,4683455.0,8818,113492,59.1,23784
6835,4630285.0,2185,87323,77.7,10251
6836,2467233.0,5637,5909,59.6,22076
6837,3863221.0,7743,139440,58.4,8059
6838,3980145.0,5267,62984,81.7,4636
6839,3467977.0,6537,169276,41.9,23074
6840,5114726.0,931,27477,53.0,21369
6841,4551306.0,7760,155529,45.2,8613
6842,2980175.0,2793,101742,54.4,26980
6843,2643060.0,121,56217,45.7,16498
6844,3328683.0,508,162192,69.4,8140
6845,5660886.0,8016,101744,84.3,22645
6846,3547691.0,4289,109911,83.5,25820
6847,4135829.0,7631,35255,54.8,7808
6848,4173373.0,7228,78002,97.2,13040
6849,4477287.0,7640,184549,70.4,23225
6850,2478187.0,2807,13864,57.2,20302
6851,3625734.0,5074,81220,86.8,9463
6852,4753161.0,4331,81538,79.6,27912
6853,4846654.0,5421,15972,81.0,27983
6854,4911512.0,2559,52629,43.3,27379
6855,2326413.0,7081,142346,61.8,13896
6856,3415559.0,2664,135293,88.6,12164
6857,4337781.0,6807,11900,64.3,6761
6858,2860316.0,3785,72818,76.5,18381
6859,4897568.0,2443,82708,70.0,8548
6860,4321819.0,6823,6140,87.3,2553
6861,3093160.0,128,195578,49.4,6143
6862,5343666.0,4650,102740,69.1,11147
6863,5428263.0,783,122931,38.4,8348
6864,2200257.0,8085,96309,76.9,24291
6865,4024001.0,926,94265,79.8,9393
6866,3174676.0,955,159636,32.9,14508
6867,3853881.0,9219,58743,76.0,20773
6868,2871571.0,4440,31607,58.2,7838
6869,4051542.0,4223,37801,38.4,28083
6870,4946296.0,8341,151770,58.6,25657
6871,3956804.0,5281,27223,43.2,4696
6872,3018290.0,9065,95490,58.3,27710
6873,3744762.0,441,186573,56.1,1781
6874,3820752.0,9532,27766,80.2,7711
6875,5498513.0,6224,73869,82.6,25667
6876,3416903.0,866,168324,71.3,9682
6877,3018412.0,3616,99345,31.5,418
6878,3897692.0,9041,190425,93.3,12220
6879,4946086.0,7330,40821,76.7,3244
6880,3408105.0,3050,117146,32.3,10038
6881,4329397.0,9598,43907,85.7,20566
6882,2554895.0,8185,158802,43.6,26284
6883,4082950.0,4862,34490,69.4,5414
6884,4082913.0,2402,185530,61.7,638
6885,4926355.0,5266,58186,58.5,28006
6886,5641007.0,2585,44447,90.5,26816
6887,3368786.0,4541,151224,59.7,26744
6888,3152892.0,7738,74509,35.1,5048
6889,2925058.0,4455,69707,94.4,13556
6890,3756719.0,4408,110690,92.6,5896
6891,3730915.0,7588,180760,76.5,21076
6892,4673294.0,5971,137525,61.8,10382
6893,4905381.0,7586,102662,36.3,27071
6894,3432329.0,7623,121380,83.8,16694
6895,3207797.0,905,152868,35.1,5760
6896,4669463.0,5208,105392,34.7,28064
6897,5514531.0,9745,146764,66.5,10062
6898,2765364.0,9011,183013,40.9,27629
6899,3945605.0,6124,7768,30.5,18487
6900,3344321.0,6160,85147,58.8,10596
6901,2910593.0,4633,182924,39.3,12503
6902,3206873.0,1324,159831,40.9,15651
6903,2361971.0,1184,38153,35.2,23348
6904,3847774.0,1102,32782,43.9,1855
6905,3451883.0,4914,79136,78.7,14730
6906,3345357.0,7719,17533,85.0,21133
6907,3549212.0,1504,104680,60.8,1494
6908,4813860.0,5796,25220,64.4,6869
6909,5211188.0,9869,7324,32.2,22776
6910,4054126.0,7288,147065,34.7,10102
6911,3582264.0,3235,7994,47.5,23116
6912,4886814.0,1385,56819,67.0,6657
6913,2769360.0,1500,8454,80.3,19383
6914,3070509.0,7564,110187,71.1,9695
6915,3890873.0,9732,63856,56.7,18912
6916,2764316.0,2617,176270,38.0,13315
6917,3484493.0,104,193972,83.1,22488
6918,4764641.0,4998,115211,54.7,10957
6919,3837133.0,618,63011,80.1,18172
6920,3757746.0,9995,168501,64.9,18575
6921,5156315.0,8672,133874,80.2,22965
6922,2046961.0,2819,120178,91.7,29666
6923,2959907.0,5860,129770,92.6,12923
6924,3554664.0,9542,148416,66.4,25714
6925,4589960.0,2967,164835,64.8,18770
6926,3003214.0,2226,145481,48.1,22972
6927,4142209.0,700,95063,93.6,12176
6928,3982271.0,589,104441,61.1,21107
6929,4549750.0,1410,155103,38.7,25811
6930,4817633.0,3763,87142,59.4,21578
6931,2981117.0,9664,21116,38.6,10096
6932,2925659.0,8647,131853,64.2,15747
6933,4205279.0,6883,56382,68.2,28299
6934,2896743.0,3376,12951,53.0,12921
6935,4650450.0,1526,36043,34.9,22367
6936,4296168.0,6542,112670,94.2,6581
6937,3274095.0,6245,42718,82.6,24534
6938,4452355.0,571,76905,87.0,12891
6939,4249403.0,5273,100078,54.9,14800
6940,3757229.0,9280,130064,81.7,24723
6941,4960040.0,487,117159,63.0,14063
6942,4515395.0,3228,104493,43.7,2662
6943,4003010.0,1711,96303,38.5,27568
6944,2961173.0,869,171370,53.5,18970
6945,4118453.0,4159,55154,39.4,11467
6946,4373983.0,1242,90566,97.9,17957
6947,2740042.0,5034,32140,33.3,27391
6948,3884967.0,1106,95723,60.0,15288
6949,5781786.0,323,133866,60.7,21566
6950,3058083.0,2642,82002,50.4,17413
6951,4838311.0,3490,34276,68.9,17491
6952,4325382.0,7510,183788,40.2,20200
6953,3473862.0,7374,88470,83.3,25551
6954,2390317.0,8918,83674,52.6,16682
6955,5357183.0,7077,143052,70.2,11605
6956,3875197.0,1890,100106,78.7,23152
6957,3686070.0,3543,9221,90.5,22053
6958,3753866.0,7724,166309,86.8,9152
6959,3883906.0,3935,74438,71.4,11413
6960,5254397.0,5208,9123,56.4,12129
6961,4641092.0,5327,152418,64.2,16711
6962,4141420.0,6337,184316,82.3,5499
6963,5150645.0,7086,162602,89.7,21330
6964,4967763.0,2336,176924,37.1,29915
6965,3947817.0,7187,25208,56.2,15289
6966,2540222.0,9813,84685,82.8,21303
6967,5496802.0,7402,158159,59.4,22211
6968,3915785.0,8213,180716,52.6,13152
6969,4434059.0,923,92083,58.0,6023
6970,3732530.0,5942,100639,71.0,2339
6971,3225654.0,8782,33393,98.0,24519
6972,3778826.0,2502,185444,63.5,15904
6973,3458352.0,4863,159092,44.2,5746
6974,3833268.0,993,60352,41.1,23085
6975,4348541.0,6014,14052,32.9,3993
6976,3490578.0,3207,86135,68.0,25478
6977,4250271.0,3563,172902,67.0,19758
6978,4229715.0,6111,147397,44.0,4752
6979,4656370.0,256,111257,77.3,22632
6980,2484712.0,9300,91913,80.4,3785
6981,2430155.0,8416,80670,47.6,283
6982,4455931.0,7549,126046,53.4,11893
6983,4661740.0,5775,101368,97.4,25370
6984,4850675.0,9134,104855,55.4,14901
6985,5626870.0,5126,191707,81.7,1210
6986,3936229.0,6664,152594,60.8,23400
6987,3789919.0,7471,9539,83.9,28040
6988,3988795.0,6194,38095,82.3,9366
6989,3381158.0,2324,28253,75.4,1444
6990,3216473.0,2656,19953,88.1,1987
6991,4858095.0,2840,83876,93.9,9553
6992,4040484.0,8302,100573,69.4,20262
6993,3319241.0,4151,162799,46.1,10747
6994,3331234.0,1265,103803,57.1,14204
6995,5294037.0,9418,75103,81.6,15894
6996,3948927.0,3008,165019,74.3,9325
6997,4702010.0,3745,47563,42.1,23448
6998,5588257.0,1448,92365,33.5,24048
6999,3336191.0,3140,70382,76.4,3882
7000,3758247.0,3534,191192,47.1,16879
7001,1994038.0,3155,106923,64.0,13821
7002,3136849.0,2268,126698,80.8,10010
7003,5715875.0,8868,21780,68.3,6964
7004,4560595.0,3480,172680,35.7,20124
7005,3926696.0,6017,85163,42.6,20216
7006,4277318.0,2483,174963,44.9,18752
7007,4394338.0,8828,63337,47.5,2491
7008,2560464.0,9712,171091,68.4,18612
7009,3336733.0,1906,120607,64.3,4623
7010,3412938.0,252,199723,43.8,10609
7011,3674406.0,709,169584,34.6,8534
7012,3989941.0,1054,197620,41.7,24003
7013,2650287.0,1861,155407,96.9,14467
7014,3546998.0,398,63596,61.9,15752
7015,3780383.0,266,75006,89.0,24358
7016,5164228.0,1844,141515,87.7,11180
7017,2654388.0,8821,189397,64.8,23879
7018,3088174.0,8931,169673,78.1,21734
7019,3710716.0,2386,180292,43.1,12434
7020,5250660.0,1874,63580,76.8,21741
7021,3792373.0,9125,34546,48.5,20587
7022,5192919.0,7309,124205,86.6,25068
7023,5329438.0,8603,21758,35.7,4627
7024,5082253.0,7498,182188,82.6,28834
7025,4496373.0,7135,195768,36.8,9377
7026,4616012.0,7589,172217,89.9,25498
7027,2338946.0,8002,128783,50.7,16096
7028,5753718.0,6480,120848,74.5,16721
7029,3945110.0,6835,169489,63.2,12361
7030,2595201.0,3536,118726,54.9,14697
7031,4338300.0,7258,21654,73.9,5116
7032,3689525.0,9310,141984,94.4,14680
7033,4086344.0,9958,150491,32.8,12438
7034,4431406.0,7206,98157,92.5,21259
7035,4092715.0,9039,95818,71.4,19302
7036,5478752.0,2574,26899,84.9,375
7037,3130954.0,2059,88975,56.1,13213
7038,3798582.0,1040,42870,62.1,17475
7039,4361830.0,6552,23071,89.1,15311
7040,4056506.0,1316,5406,58.2,21761
7041,4991042.0,7223,40938,66.4,20689
7042,3569446.0,4402,163131,31.4,5000
7043,4049307.0,245,117169,40.8,20317
7044,3092558.0,5957,125590,73.6,25908
7045,5676239.0,5559,160362,78.8,4043
7046,3967433.0,6825,25773,69.6,17442
7047,4130816.0,2908,57658,39.7,14914
7048,2595523.0,3307,41231,60.3,10393
7049,3110013.0,5376,10317,54.1,8903
7050,3343510.0,2459,92284,63.7,10819
7051,5340499.0,359,122519,89.2,17134
7052,3785366.0,1236,66520,82.8,10309
7053,4726914.0,1379,63854,35.7,23203
7054,3549640.0,7721,153489,90.5,3208
7055,4379508.0,2924,31362,62.1,27636
7056,2760707.0,9942,142122,80.6,4876
7057,4762130.0,3112,173732,39.5,26182
7058,3471382.0,8593,35233,75.6,3643
7059,5150669.0,5185,68046,46.1,11918
7060,5364945.0,3852,12841,59.8,29094
7061,4873885.0,6290,23491,31.1,21852
7062,4131050.0,8713,167765,40.3,28333
7063,4722903.0,1629,83035,36.3,28257
7064,4416222.0,9422,20042,46.3,5927
7065,2924200.0,3208,104460,36.8,24057
7066,4410737.0,2726,81760,77.0,10602
7067,2310712.0,7161,42604,32.0,7972
7068,3808969.0,7492,33618,72.0,12687
7069,3039640.0,230,9918,39.6,28207
7070,3067851.0,5531,130633,94.3,20014
7071,3726274.0,4792,103180,93.5,22680
7072,3912504.0,4141,153263,45.3,13581
7073,4300280.0,739,24042,71.8,13855
7074,2400695.0,2077,121313,31.9,12446
7075,3866032.0,1528,35707,93.4,25890
7076,2838564.0,456,47609,65.6,24809
7077,4509765.0,1096,136435,32.9,2066
7078,3710031.0,1305,125079,53.3,19800
7079,3654062.0,1187,140707,35.2,23559
7080,4702105.0,1991,160175,56.7,23344
7081,3513033.0,5710,23969,75.6,6953
7082,4882942.0,5119,80562,62.0,27506
7083,4247263.0,2229,198849,56.1,27495
7084,3808267.0,1053,28635,38.1,2361
7085,4169639.0,1838,61589,46.7,1967
7086,2697891.0,1624,198452,36.8,27048
7087,4794552.0,7303,22906,84.9,20765
7088,3596703.0,4794,172165,39.2,27665
7089,3485410.0,9322,136528,70.5,9402
7090,2358395.0,3224,99723,53.3,6004
7091,3336014.0,6563,70043,45.4,16405
7092,5728479.0,5020,117573,73.5,23416
7093,3926016.0,4843,8397,61.1,6612
7094,3236390.0,8792,144271,57.2,21643
7095,3613582.0,2106,101356,70.3,18852
7096,4301705.0,8383,93214,63.4,27997
7097,5405974.0,5522,92661,50.6,2379
7098,3000914.0,5707,148807,68.0,22517
7099,3037846.0,6483,119563,75.5,27837
7100,4890226.0,8748,143581,31.8,28637
7101,3270033.0,6539,52236,61.7,19198
7102,2733190.0,4134,29988,33.9,18030
7103,5288965.0,4208,93967,42.7,12333
7104,4396062.0,3441,54951,68.1,7302
7105,3781452.0,3983,40166,88.9,14174
7106,2608155.0,1015,97068,90.0,25329
7107,3252017.0,7808,120756,34.8,28768
7108,2810533.0,3195,25054,58.5,1690
7109,4979864.0,886,55369,69.6,12321
7110,3247052.0,413,63882,40.0,9126
7111,3902107.0,6439,51337,82.0,19835
7112,5308570.0,2160,96523,80.6,2511
7113,4128828.0,4002,128577,91.4,1968
7114,2830508.0,9951,114197,30.6,25716
7115,4539415.0,7020,44143,44.7,16609
7116,4978689.0,4642,114378,86.2,7835
7117,4593446.0,7715,138096,75.6,2835
7118,2624806.0,8452,53769,90.8,21539
7119,3975277.0,9449,27170,33.9,15453
7120,4849421.0,6952,173856,70.6,23790
7121,4676855.0,840,75477,68.7,28803
7122,2912488.0,4201,82448,32.4,23964
7123,3848169.0,1152,48045,64.9,16675
7124,4594453.0,4923,133137,71.4,8032
7125,4358278.0,5456,12284,43.0,10050
7126,3510241.0,5534,84379,48.6,2200
7127,2552824.0,4963,60747,73.5,25305
7128,3778550.0,513,80404,61.8,6554
7129,3414314.0,1881,155562,88.3,18353
7130,5567075.0,9504,66721,53.3,2694
7131,3869581.0,5599,173177,48.1,26341
7132,4257050.0,601,120188,97.0,12000
7133,4410774.0,2964,20340,92.0,29033
7134,3061478.0,1235,122736,32.0,28125
7135,4297372.0,2199,170335,82.4,10577
7136,5067630.0,3301,51946,37.5,24773
7137,5740304.0,6624,172605,31.9,11774
7138,4890756.0,3025,137791,48.6,20025
7139,4334221.0,8204,113404,48.3,17168
7140,3144363.0,1270,43999,85.7,2053
7141,5192714.0,959,117026,78.3,1697
7142,2237889.0,1391,126718,96.7,15689
7143,4934548.0,6328,107047,78.4,13474
7144,3135770.0,6772,57051,58.4,22263
7145,5127684.0,7640,32146,77.5,17424
7146,4912606.0,117,131796,98.0,21922
7147,4931577.0,3249,39317,78.3,11457
7148,3875046.0,5799,24862,81.8,3399
7149,4042958.0,5041,119386,93.8,17439
7150,4039865.0,311,168907,37.7,314
7151,4514365.0,8484,169116,77.9,7318
7152,3184568.0,4101,169881,87.9,28792
7153,4966666.0,1093,141606,94.9,13661
7154,5481858.0,6115,174258,44.3,16063
7155,2946780.0,4161,151334,64.3,21405
7156,4484925.0,271,38147,76.3,8291
7157,4645221.0,6980,28244,46.8,24434
7158,4090882.0,7533,54002,70.8,23771
7159,3033778.0,5166,18819,47.5,29784
7160,4762140.0,4773,59855,52.7,28944
7161,4665974.0,6448,131835,60.0,21170
7162,3287748.0,8008,153385,66.0,20444
7163,4707368.0,2722,172940,60.6,11460
7164,4197364.0,4449,125114,63.5,13292
7165,5190714.0,1763,74778,50.3,18049
7166,2989565.0,6138,72813,40.8,3683
7167,5055204.0,2858,127848,33.2,29325
7168,4230006.0,1983,192713,43.3,10388
7169,2958910.0,568,40340,69.6,10841
7170,3106535.0,4027,76283,83.5,6405
7171,4632030.0,3978,50448,41.5,22852
7172,5598634.0,1435,7590,37.4,9563
7173,4085050.0,2781,82333,81.0,18767
7174,4455637.0,9649,141603,50.8,13508
7175,3215975.0,6532,140716,94.7,16262
7176,3639700.0,567,187050,78.6,5973
7177,5596639.0,3546,167647,52.2,25741
7178,5319802.0,5723,92030,49.7,26438
7179,2788921.0,3758,93843,65.6,3683
7180,4440797.0,535,180070,35.4,29045
7181,3887358.0,3137,110398,38.0,4982
7182,3741653.0,2271,64045,42.0,27204
7183,4258658.0,2250,18503,82.7,3427
7184,5249337.0,4481,99600,64.9,10920
7185,2833550.0,2192,105607,30.7,28372
7186,5118110.0,2316,138047,75.8,13975
7187,3652629.0,4755,32476,58.8,3884
7188,3274804.0,9374,193432,64.7,3001
7189,4422399.0,5440,67178,44.6,25833
7190,4670807.0,3208,71286,67.5,15191
7191,4073730.0,7592,189136,96.6,5871
7192,4111521.0,5766,150310,35.0,21754
7193,4325734.0,511,17859,49.3,609
7194,3749644.0,6934,74196,46.5,3527
7195,4970296.0,3218,184778,46.9,16132
7196,4072815.0,9000,16829,55.8,25900
7197,2419538.0,142,64297,85.6,21503
7198,4664927.0,873,53172,92.1,10045
7199,5594361.0,376,20962,43.8,17472
7200,4910657.0,204,169637,66.9,23328
7201,3471407.0,1564,127249,73.3,15582
7202,2835453.0,5450,102723,65.5,21646
7203,4708941.0,4888,178692,59.5,12645
7204,2511796.0,5825,134519,43.1,12486
7205,4522074.0,6958,187109,63.2,7652
7206,3082632.0,3328,145657,57.3,16606
7207,3465687.0,5447,125800,84.1,25997
7208,4487959.0,3616,178060,81.9,12978
7209,3637902.0,9301,62704,39.1,29313
7210,4687482.0,1322,130502,36.0,19836
7211,4255798.0,6315,194908,91.8,26728
7212,2915854.0,7414,182096,66.4,24562
7213,3627370.0,4097,30073,88.3,578
7214,4297997.0,6923,64201,34.0,27201
7215,2822178.0,7311,157774,65.8,20403
7216,3741273.0,8273,43337,66.7,4416
7217,4092626.0,9076,34312,88.5,24194
7218,5200503.0,2228,124391,36.6,11748
7219,5728389.0,8578,143760,46.4,1605
7220,4828336.0,9309,37040,57.6,3352
7221,5253970.0,8559,149032,88.9,27892
7222,3269610.0,2761,182755,93.8,9667
7223,2714192.0,5817,181932,97.5,18039
7224,3042313.0,9875,198745,95.2,16176
7225,4829931.0,7367,199799,30.4,4770
7226,5781532.0,5716,121737,33.2,7172
7227,5210262.0,425,35070,40.0,18226
7228,2639234.0,6932,15422,53.7,18965
7229,4652988.0,7565,190855,86.4,7057
7230,3350899.0,2626,25735,90.7,9926
7231,3036348.0,6159,35566,42.7,18130
7232,3587406.0,7883,92262,72.1,8686
7233,3330071.0,5402,64053,92.4,13437
7234,3751325.0,571,128525,61.5,9350
7235,3848621.0,8197,147996,37.0,8506
7236,4297826.0,8762,142314,61.1,19835
7237,4323700.0,5021,75958,55.6,13690
7238,4743537.0,6588,84656,69.3,9591
7239,4498538.0,6878,157563,59.8,26844
7240,4063138.0,4116,199616,31.2,993
7241,5310965.0,5524,120792,97.6,25165
7242,5722115.0,3350,138934,67.0,23972
7243,2797019.0,3301,123768,62.2,6651
7244,3935339.0,8912,70910,94.9,6373
7245,3084322.0,1140,143414,40.6,23553
7246,3241361.0,4640,17450,42.9,28929
7247,5128232.0,5642,117223,84.9,23527
7248,4774008.0,7262,182621,47.7,25355
7249,2812701.0,9898,54628,84.3,14657
7250,4917667.0,3162,9155,48.5,18169
7251,5354347.0,3183,165897,32.3,25403
7252,5020295.0,3933,147960,65.2,293
7253,2693218.0,8551,130215,43.4,26171
7254,4726571.0,3631,124278,81.5,17283
7255,3219181.0,6702,78656,73.6,25192
7256,4414205.0,2623,126547,92.8,26120
7257,2839590.0,2260,140907,83.2,22998
7258,2681529.0,6893,157628,42.3,14156
7259,5158485.0,5514,16055,84.4,21875
7260,3791766.0,8265,116911,73.6,23112
7261,3022582.0,9671,163298,75.5,23272
7262,2826573.0,794,135445,86.6,7134
7263,4407078.0,9685,173205,69.0,24230
7264,3026409.0,7763,134585,61.7,26271
7265,5270976.0,5697,154004,73.3,4722
7266,3242878.0,4500,198927,50.3,9262
7267,3762927.0,555,191356,42.4,18478
7268,3690081.0,8233,96100,71.9,16395
7269,4474648.0,224,63065,45.9,7732
7270,4072987.0,2164,42200,35.4,8887
7271,3122384.0,8685,69419,30.0,6432
7272,4730076.0,8874,166959,71.4,15774
7273,4256380.0,4300,135067,54.6,22015
7274,2757748.0,5554,190441,81.2,9576
7275,3209003.0,9950,197834,55.5,29453
7276,4664579.0,2453,24348,63.0,25586
7277,3545971.0,129,56260,57.7,6307
7278,3090320.0,1757,188355,74.2,5313
7279,4786577.0,6004,159112,54.2,2633
7280,4301238.0,2551,188912,95.5,21190
7281,4022897.0,1475,187406,93.7,19987
7282,3045296.0,3028,186317,87.7,12004
7283,3349636.0,2447,171397,92.6,22550
7284,4226364.0,3211,183061,60.5,19431
7285,3266047.0,4463,22333,66.5,8247
7286,3767507.0,1634,71370,80.5,770
7287,4669776.0,904,139672,77.3,25876
7288,3644608.0,9195,148879,90.6,1160
7289,4927513.0,561,78417,78.7,18372
7290,4300160.0,3663,157956,97.9,29237
7291,4822078.0,3807,173979,53.7,9571
7292,3150524.0,7042,183448,86.6,13669
